api_id,module_id,package,class_name,method_name,api_type,priority,android_api_level,description_cn,harmony_mapping,mapping_difficulty,adapt_route,estimated_hours,adapter_project,status,notes
P2-0217,M06,android.media,AudioAttributes,ALLOW_CAPTURE_BY_ALL,field,P2,,AudioAttributes.ALLOW_CAPTURE_BY_ALL 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0218,M06,android.media,AudioAttributes,ALLOW_CAPTURE_BY_NONE,field,P2,,AudioAttributes.ALLOW_CAPTURE_BY_NONE 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0219,M06,android.media,AudioAttributes,ALLOW_CAPTURE_BY_SYSTEM,field,P2,,AudioAttributes.ALLOW_CAPTURE_BY_SYSTEM 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0220,M06,android.media,AudioAttributes,CONTENT_TYPE_MOVIE,field,P2,,AudioAttributes.CONTENT_TYPE_MOVIE 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0221,M06,android.media,AudioAttributes,CONTENT_TYPE_MUSIC,field,P2,,AudioAttributes.CONTENT_TYPE_MUSIC 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0222,M06,android.media,AudioAttributes,CONTENT_TYPE_SONIFICATION,field,P2,,AudioAttributes.CONTENT_TYPE_SONIFICATION 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0223,M06,android.media,AudioAttributes,CONTENT_TYPE_SPEECH,field,P2,,AudioAttributes.CONTENT_TYPE_SPEECH 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0224,M06,android.media,AudioAttributes,CONTENT_TYPE_UNKNOWN,field,P2,,AudioAttributes.CONTENT_TYPE_UNKNOWN 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0225,M06,android.media,AudioAttributes,CREATOR,field,P2,,AudioAttributes.CREATOR 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0226,M06,android.media,AudioAttributes,FLAG_AUDIBILITY_ENFORCED,field,P2,,AudioAttributes.FLAG_AUDIBILITY_ENFORCED 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0227,M06,android.media,AudioAttributes,FLAG_HW_AV_SYNC,field,P2,,AudioAttributes.FLAG_HW_AV_SYNC 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0228,M06,android.media,AudioAttributes,FLAG_LOW_LATENCY,field,P2,,AudioAttributes.FLAG_LOW_LATENCY 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0229,M06,android.media,AudioAttributes,SPATIALIZATION_BEHAVIOR_AUTO,field,P2,,AudioAttributes.SPATIALIZATION_BEHAVIOR_AUTO 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0230,M06,android.media,AudioAttributes,SPATIALIZATION_BEHAVIOR_NEVER,field,P2,,AudioAttributes.SPATIALIZATION_BEHAVIOR_NEVER 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0231,M06,android.media,AudioAttributes,USAGE_ALARM,field,P2,,AudioAttributes.USAGE_ALARM 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0232,M06,android.media,AudioAttributes,USAGE_ASSISTANCE_ACCESSIBILITY,field,P2,,AudioAttributes.USAGE_ASSISTANCE_ACCESSIBILITY 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0233,M06,android.media,AudioAttributes,USAGE_ASSISTANCE_NAVIGATION_GUIDANCE,field,P2,,AudioAttributes.USAGE_ASSISTANCE_NAVIGATION_GUIDANCE 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0234,M06,android.media,AudioAttributes,USAGE_ASSISTANCE_SONIFICATION,field,P2,,AudioAttributes.USAGE_ASSISTANCE_SONIFICATION 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0235,M06,android.media,AudioAttributes,USAGE_ASSISTANT,field,P2,,AudioAttributes.USAGE_ASSISTANT 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0236,M06,android.media,AudioAttributes,USAGE_GAME,field,P2,,AudioAttributes.USAGE_GAME 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0237,M06,android.media,AudioAttributes,USAGE_MEDIA,field,P2,,AudioAttributes.USAGE_MEDIA 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0238,M06,android.media,AudioAttributes,USAGE_NOTIFICATION,field,P2,,AudioAttributes.USAGE_NOTIFICATION 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0239,M06,android.media,AudioAttributes,USAGE_NOTIFICATION_COMMUNICATION_DELAYED,field,P2,,AudioAttributes.USAGE_NOTIFICATION_COMMUNICATION_DELAYED 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0240,M06,android.media,AudioAttributes,USAGE_NOTIFICATION_COMMUNICATION_INSTANT,field,P2,,AudioAttributes.USAGE_NOTIFICATION_COMMUNICATION_INSTANT 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0241,M06,android.media,AudioAttributes,USAGE_NOTIFICATION_COMMUNICATION_REQUEST,field,P2,,AudioAttributes.USAGE_NOTIFICATION_COMMUNICATION_REQUEST 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0242,M06,android.media,AudioAttributes,USAGE_NOTIFICATION_EVENT,field,P2,,AudioAttributes.USAGE_NOTIFICATION_EVENT 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0243,M06,android.media,AudioAttributes,USAGE_NOTIFICATION_RINGTONE,field,P2,,AudioAttributes.USAGE_NOTIFICATION_RINGTONE 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0244,M06,android.media,AudioAttributes,USAGE_UNKNOWN,field,P2,,AudioAttributes.USAGE_UNKNOWN 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0245,M06,android.media,AudioAttributes,USAGE_VOICE_COMMUNICATION,field,P2,,AudioAttributes.USAGE_VOICE_COMMUNICATION 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0246,M06,android.media,AudioAttributes,USAGE_VOICE_COMMUNICATION_SIGNALLING,field,P2,,AudioAttributes.USAGE_VOICE_COMMUNICATION_SIGNALLING 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0247,M06,android.media,AudioAttributes,areHapticChannelsMuted,method,P2,,AudioAttributes.areHapticChannelsMuted(),media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0248,M06,android.media,AudioAttributes,describeContents,method,P2,,AudioAttributes.describeContents(),media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0249,M06,android.media,AudioAttributes,getAllowedCapturePolicy,method,P2,,获取AllowedCapturePolicy,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0250,M06,android.media,AudioAttributes,getContentType,method,P2,,获取ContentType,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0251,M06,android.media,AudioAttributes,getFlags,method,P2,,获取Flags,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0252,M06,android.media,AudioAttributes,getSpatializationBehavior,method,P2,,获取SpatializationBehavior,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0253,M06,android.media,AudioAttributes,getUsage,method,P2,,获取Usage,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0254,M06,android.media,AudioAttributes,getVolumeControlStream,method,P2,,获取VolumeControlStream,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0255,M06,android.media,AudioAttributes,isContentSpatialized,method,P2,,判断是否ContentSpatialized,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0256,M06,android.media,AudioAttributes,writeToParcel,method,P2,,AudioAttributes.writeToParcel(),media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0257,M06,android.media,AudioManager,FLAG_FROM_KEY,field,P2,,AudioManager.FLAG_FROM_KEY 常量/字段,audio.AudioManager 对应常量,1,system-bridge,,13X-06,auto-filled,
P2-0258,M06,android.media,AudioManager,abandonAudioFocus,method,P2,2,释放音频焦点,AudioInterrupt释放,3,system-bridge,8,13X-06,planned,焦点释放
P2-0259,M06,android.media,AudioManager,adjustStreamVolumeForUid,method,P2,,AudioManager.adjustStreamVolumeForUid(),audio.AudioManager.adjustStreamVolumeForUid() 对应方法,2,system-bridge,,13X-06,auto-filled,
P2-0260,M06,android.media,AudioManager,adjustSuggestedStreamVolumeForUid,method,P2,,AudioManager.adjustSuggestedStreamVolumeForUid(),audio.AudioManager.adjustSuggestedStreamVolumeForUid() 对应方法,2,system-bridge,,13X-06,auto-filled,
P2-0261,M06,android.media,AudioManager,getHwOffloadFormatsSupportedForA2dp,method,P2,,获取HwOffloadFormatsSupportedForA2dp,audio.AudioManager 对应属性读取,1,system-bridge,,13X-06,auto-filled,
P2-0262,M06,android.media,AudioManager,getHwOffloadFormatsSupportedForLeAudio,method,P2,,获取HwOffloadFormatsSupportedForLeAudio,audio.AudioManager 对应属性读取,1,system-bridge,,13X-06,auto-filled,
P2-0263,M06,android.media,AudioManager,getHwOffloadFormatsSupportedForLeBroadcast,method,P2,,获取HwOffloadFormatsSupportedForLeBroadcast,audio.AudioManager 对应属性读取,1,system-bridge,,13X-06,auto-filled,
P2-0264,M06,android.media,AudioManager,getStreamMaxVolume,method,P2,2,获取最大音量,AudioManager.getMaxVolume(),1,system-bridge,2,13X-06,planned,音量范围
P2-0265,M06,android.media,AudioManager,getStreamVolume,method,P2,2,获取音量,AudioManager.getVolume(),1,system-bridge,2,13X-06,planned,音频控制
P2-0266,M06,android.media,AudioManager,handleBluetoothActiveDeviceChanged,method,P2,,AudioManager.handleBluetoothActiveDeviceChanged(),audio.AudioManager.handleBluetoothActiveDeviceChanged() 对应方法,2,system-bridge,,13X-06,auto-filled,
P2-0267,M06,android.media,AudioManager,isMusicActive,method,P2,2,检查是否有音乐播放,AudioRenderer状态检查,2,system-bridge,4,13X-06,planned,播放状态
P2-0268,M06,android.media,AudioManager,requestAudioFocus,method,P2,2,请求音频焦点,AudioInterrupt管理,3,system-bridge,8,13X-06,planned,焦点管理
P2-0269,M06,android.media,AudioManager,setA2dpSuspended,method,P2,,设置A2dpSuspended,audio.AudioManager 对应属性设置,1,system-bridge,,13X-06,auto-filled,
P2-0270,M06,android.media,AudioManager,setBluetoothHeadsetProperties,method,P2,,设置BluetoothHeadsetProperties,audio.AudioManager 对应属性设置,1,system-bridge,,13X-06,auto-filled,
P2-0271,M06,android.media,AudioManager,setHfpEnabled,method,P2,,设置HfpEnabled,audio.AudioManager 对应属性设置,1,system-bridge,,13X-06,auto-filled,
P2-0272,M06,android.media,AudioManager,setHfpSamplingRate,method,P2,,设置HfpSamplingRate,audio.AudioManager 对应属性设置,1,system-bridge,,13X-06,auto-filled,
P2-0273,M06,android.media,AudioManager,setHfpVolume,method,P2,,设置HfpVolume,audio.AudioManager 对应属性设置,1,system-bridge,,13X-06,auto-filled,
P2-0274,M06,android.media,AudioManager,setLeAudioSuspended,method,P2,,设置LeAudioSuspended,audio.AudioManager 对应属性设置,1,system-bridge,,13X-06,auto-filled,
P2-0275,M06,android.media,AudioManager,setStreamVolume,method,P2,2,设置音频流音量,AudioManager.setVolume(),1,system-bridge,2,13X-06,planned,音量设置
P2-0276,M06,android.media,AudioManager,setStreamVolumeForUid,method,P2,,设置StreamVolumeForUid,audio.AudioManager 对应属性设置,1,system-bridge,,13X-06,auto-filled,
P2-0277,M06,android.media,BluetoothProfileConnectionInfo,CREATOR,field,P2,,BluetoothProfileConnectionInfo.CREATOR 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0278,M06,android.media,BluetoothProfileConnectionInfo,createA2dpInfo,method,P2,,创建A2dpInfo,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0279,M06,android.media,BluetoothProfileConnectionInfo,createA2dpSinkInfo,method,P2,,创建A2dpSinkInfo,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0280,M06,android.media,BluetoothProfileConnectionInfo,createHearingAidInfo,method,P2,,创建HearingAidInfo,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0281,M06,android.media,BluetoothProfileConnectionInfo,createLeAudioInfo,method,P2,,创建LeAudioInfo,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0282,M06,android.media,BluetoothProfileConnectionInfo,createLeAudioOutputInfo,method,P2,,创建LeAudioOutputInfo,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0283,M06,android.media,BluetoothProfileConnectionInfo,describeContents,method,P2,,BluetoothProfileConnectionInfo.describeContents(),media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0284,M06,android.media,BluetoothProfileConnectionInfo,getProfile,method,P2,,获取Profile,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0285,M06,android.media,BluetoothProfileConnectionInfo,getVolume,method,P2,,获取Volume,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0286,M06,android.media,BluetoothProfileConnectionInfo,isLeOutput,method,P2,,判断是否LeOutput,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0287,M06,android.media,BluetoothProfileConnectionInfo,isSuppressNoisyIntent,method,P2,,判断是否SuppressNoisyIntent,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0288,M06,android.media,BluetoothProfileConnectionInfo,writeToParcel,method,P2,,BluetoothProfileConnectionInfo.writeToParcel(),media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0289,M06,android.media,MediaMetadataRetriever,METADATA_KEY_VIDEO_CODEC_MIME_TYPE,field,P2,,MediaMetadataRetriever.METADATA_KEY_VIDEO_CODEC_MIME_TYPE 常量/字段,media.AVMetadataExtractor 对应常量,1,system-bridge,,13X-06,auto-filled,
P2-0290,M06,android.media,MediaPlayer,MediaPlayer,constructor,P2,2,创建媒体播放器,AVPlayer,2,system-bridge,4,13X-06,planned,媒体播放
P2-0291,M06,android.media,MediaPlayer,create,method,P2,2,通过资源创建媒体播放器,media.createAVPlayer(),2,system-bridge,4,13X-06,planned,工厂方法
P2-0292,M06,android.media,MediaPlayer,getCurrentPosition,method,P2,2,获取当前播放位置,AVPlayer.currentTime,1,system-bridge,2,13X-06,planned,位置查询
P2-0293,M06,android.media,MediaPlayer,getDuration,method,P2,2,获取媒体时长,AVPlayer.duration,1,system-bridge,2,13X-06,planned,时长查询
P2-0294,M06,android.media,MediaPlayer,isPlaying,method,P2,2,检查是否正在播放,AVPlayer.state === 'playing',1,system-bridge,2,13X-06,planned,状态查询
P2-0295,M06,android.media,MediaPlayer,pause,method,P2,2,暂停媒体播放,AVPlayer.pause(),1,system-bridge,2,13X-06,planned,媒体控制
P2-0296,M06,android.media,MediaPlayer,prepare,method,P2,2,同步准备播放器,AVPlayer.prepare(),1,system-bridge,2,13X-06,planned,同步准备
P2-0297,M06,android.media,MediaPlayer,prepareAsync,method,P2,2,异步准备播放器,AVPlayer.prepare()(默认异步),1,system-bridge,2,13X-06,planned,异步准备
P2-0298,M06,android.media,MediaPlayer,release,method,P2,2,释放播放器资源,AVPlayer.release(),1,system-bridge,2,13X-06,planned,资源释放
P2-0299,M06,android.media,MediaPlayer,seekTo,method,P2,2,跳转到指定播放位置,AVPlayer.seek(),1,system-bridge,2,13X-06,planned,播放定位
P2-0300,M06,android.media,MediaPlayer,setDataSource,method,P2,2,设置播放数据源,AVPlayer.url/fdSrc,2,system-bridge,4,13X-06,planned,数据源设置
P2-0301,M06,android.media,MediaPlayer,setOnCompletionListener,method,P2,2,设置播放完成监听,AVPlayer.on('stateChange'),1,system-bridge,2,13X-06,planned,完成回调
P2-0302,M06,android.media,MediaPlayer,setOnErrorListener,method,P2,2,设置错误监听,AVPlayer.on('error'),1,system-bridge,2,13X-06,planned,错误处理
P2-0303,M06,android.media,MediaPlayer,setOnPreparedListener,method,P2,2,设置准备完成监听,AVPlayer.on('stateChange' prepared),1,system-bridge,2,13X-06,planned,准备回调
P2-0304,M06,android.media,MediaPlayer,start,method,P2,2,启动媒体播放,AVPlayer.start(),1,system-bridge,2,13X-06,planned,媒体控制
P2-0305,M06,android.media,MediaPlayer,stop,method,P2,2,停止媒体播放,AVPlayer.stop(),1,system-bridge,2,13X-06,planned,媒体控制
P2-0306,M06,android.media,MediaRecorder,MediaRecorder,constructor,P2,3,创建媒体录制器,media.createAVRecorder(),2,system-bridge,4,13X-06,planned,录制功能
P2-0307,M06,android.media,MediaRecorder,release,method,P2,3,释放录制器资源,AVRecorder.release(),1,system-bridge,2,13X-06,planned,资源释放
P2-0308,M06,android.media,MediaRecorder,setAudioSource,method,P2,3,设置音频录制源,AVRecorder.audioSourceType,2,system-bridge,4,13X-06,planned,音频源
P2-0309,M06,android.media,MediaRecorder,setOutputFile,method,P2,3,设置输出文件路径,AVRecorder.url,1,system-bridge,2,13X-06,planned,输出路径
P2-0310,M06,android.media,MediaRecorder,setOutputFormat,method,P2,3,设置输出格式,AVRecorder.format,2,system-bridge,4,13X-06,planned,格式设置
P2-0311,M06,android.media,MediaRecorder,setVideoSource,method,P2,3,设置视频录制源,AVRecorder.videoSourceType,2,system-bridge,4,13X-06,planned,视频源
P2-0312,M06,android.media,MediaRecorder,start,method,P2,3,开始录制,AVRecorder.start(),1,system-bridge,2,13X-06,planned,开始录制
P2-0313,M06,android.media,MediaRecorder,stop,method,P2,3,停止录制,AVRecorder.stop(),1,system-bridge,2,13X-06,planned,停止录制
P2-0314,M06,android.media,MediaServiceManager,getMediaCommunicationServiceRegisterer,method,P2,,获取MediaCommunicationServiceRegisterer,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0315,M06,android.media,MediaServiceManager,getMediaSessionServiceRegisterer,method,P2,,获取MediaSessionServiceRegisterer,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0316,M06,android.media,MediaServiceManager,getMediaTranscodingServiceRegisterer,method,P2,,获取MediaTranscodingServiceRegisterer,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0317,M06,android.media.audiofx,AcousticEchoCanceler,create,method,P2,,创建,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0318,M06,android.media.audiofx,AcousticEchoCanceler,isAvailable,method,P2,,判断是否Available,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0319,M06,android.media.audiofx,AudioEffect,ACTION_CLOSE_AUDIO_EFFECT_CONTROL_SESSION,field,P2,,AudioEffect.ACTION_CLOSE_AUDIO_EFFECT_CONTROL_SESSION 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
P2-0320,M06,android.media.audiofx,AudioEffect,ACTION_DISPLAY_AUDIO_EFFECT_CONTROL_PANEL,field,P2,,AudioEffect.ACTION_DISPLAY_AUDIO_EFFECT_CONTROL_PANEL 常量/字段,media 多媒体,2,system-bridge,,13X-06,auto-filled,
